duelist_id,duelist,card_id,card,rank,rate,card_url
12,Bandit Keith,319,Mystical Moon,B/C/D,3.13%,https://yugioh-fm-db.pages.dev/cards/319
12,Bandit Keith,319,Mystical Moon,S/A TEC,3.13%,https://yugioh-fm-db.pages.dev/cards/319
12,Bandit Keith,320,Stop Defense,S/A TEC,3.13%,https://yugioh-fm-db.pages.dev/cards/320
12,Bandit Keith,322,Violet Crystal,S/A TEC,1.76%,https://yugioh-fm-db.pages.dev/cards/322
12,Bandit Keith,325,Machine Conversion Factory,B/C/D,1.46%,https://yugioh-fm-db.pages.dev/cards/325
12,Bandit Keith,325,Machine Conversion Factory,S/A TEC,1.76%,https://yugioh-fm-db.pages.dev/cards/325
12,Bandit Keith,331,Wasteland,S/A POW,2.34%,https://yugioh-fm-db.pages.dev/cards/331
12,Bandit Keith,331,Wasteland,B/C/D,3.13%,https://yugioh-fm-db.pages.dev/cards/331
12,Bandit Keith,331,Wasteland,S/A TEC,1.56%,https://yugioh-fm-db.pages.dev/cards/331
12,Bandit Keith,335,Yami,S/A POW,2.34%,https://yugioh-fm-db.pages.dev/cards/335
12,Bandit Keith,335,Yami,B/C/D,3.13%,https://yugioh-fm-db.pages.dev/cards/335
12,Bandit Keith,335,Yami,S/A TEC,1.56%,https://yugioh-fm-db.pages.dev/cards/335
12,Bandit Keith,658,Metalmorph,S/A POW,2.34%,https://yugioh-fm-db.pages.dev/cards/658
12,Bandit Keith,658,Metalmorph,B/C/D,2.93%,https://yugioh-fm-db.pages.dev/cards/658
12,Bandit Keith,658,Metalmorph,S/A TEC,3.13%,https://yugioh-fm-db.pages.dev/cards/658
12,Bandit Keith,660,Stain Storm,S/A TEC,3.13%,https://yugioh-fm-db.pages.dev/cards/660
12,Bandit Keith,679,Novox's Prayer,S/A TEC,1.46%,https://yugioh-fm-db.pages.dev/cards/679
12,Bandit Keith,684,Invisible Wire,B/C/D,1.46%,https://yugioh-fm-db.pages.dev/cards/684
12,Bandit Keith,684,Invisible Wire,S/A TEC,1.56%,https://yugioh-fm-db.pages.dev/cards/684
12,Bandit Keith,685,Acid Trap Hole,S/A TEC,1.76%,https://yugioh-fm-db.pages.dev/cards/685
12,Bandit Keith,688,Bad Reaction to Simochi,S/A TEC,1.76%,https://yugioh-fm-db.pages.dev/cards/688
12,Bandit Keith,690,Fake Trap,S/A TEC,1.76%,https://yugioh-fm-db.pages.dev/cards/690
12,Bandit Keith,695,Puppet Ritual,S/A TEC,1.56%,https://yugioh-fm-db.pages.dev/cards/695
12,Bandit Keith,391,Zoa,,0.59%,https://yugioh-fm-db.pages.dev/cards/391
12,Bandit Keith,551,Dark Elf,,1.17%,https://yugioh-fm-db.pages.dev/cards/551
12,Bandit Keith,532,Gemini Elf,,1.17%,https://yugioh-fm-db.pages.dev/cards/532
12,Bandit Keith,415,Mechanicalchacer,,1.71%,https://yugioh-fm-db.pages.dev/cards/415
12,Bandit Keith,379,La Jinn the Mystical Genie,,1.17%,https://yugioh-fm-db.pages.dev/cards/379
12,Bandit Keith,440,7 Colored Fish,,0.49%,https://yugioh-fm-db.pages.dev/cards/440
12,Bandit Keith,447,Giant Red Seasnake,,0.49%,https://yugioh-fm-db.pages.dev/cards/447
12,Bandit Keith,523,The Bistro Butcher,,1.17%,https://yugioh-fm-db.pages.dev/cards/523
12,Bandit Keith,26,Battle Ox,,0.98%,https://yugioh-fm-db.pages.dev/cards/26
12,Bandit Keith,78,Axe Raider,,1.17%,https://yugioh-fm-db.pages.dev/cards/78
12,Bandit Keith,127,Ansatsu,,0.98%,https://yugioh-fm-db.pages.dev/cards/127
12,Bandit Keith,621,Succubus Knight,,0.78%,https://yugioh-fm-db.pages.dev/cards/621
12,Bandit Keith,624,High Tide Gyojin,,0.78%,https://yugioh-fm-db.pages.dev/cards/624
12,Bandit Keith,32,Two-headed King Rex,,1.22%,https://yugioh-fm-db.pages.dev/cards/32
12,Bandit Keith,44,Rogue Doll,,0.59%,https://yugioh-fm-db.pages.dev/cards/44
12,Bandit Keith,81,Crawling Dragon #2,,1.22%,https://yugioh-fm-db.pages.dev/cards/81
12,Bandit Keith,97,Dragon Zombie,,0.05%,https://yugioh-fm-db.pages.dev/cards/97
12,Bandit Keith,368,Shadow Ghoul,,2.15%,https://yugioh-fm-db.pages.dev/cards/368
12,Bandit Keith,377,Ryu-kishin Powered,,1.17%,https://yugioh-fm-db.pages.dev/cards/377
12,Bandit Keith,448,Spike Seadra,,0.98%,https://yugioh-fm-db.pages.dev/cards/448
12,Bandit Keith,507,Crazy Fish,,1.17%,https://yugioh-fm-db.pages.dev/cards/507
12,Bandit Keith,596,Ghoul with an Appetite,,2.64%,https://yugioh-fm-db.pages.dev/cards/596
12,Bandit Keith,625,Fairy of the Fountain,,0.98%,https://yugioh-fm-db.pages.dev/cards/625
12,Bandit Keith,636,Blue-winged Crown,,1.17%,https://yugioh-fm-db.pages.dev/cards/636
12,Bandit Keith,648,Machine Attacker,,2.15%,https://yugioh-fm-db.pages.dev/cards/648
12,Bandit Keith,466,Skull Red Bird,,1.12%,https://yugioh-fm-db.pages.dev/cards/466
12,Bandit Keith,493,Maha Vailo,,0.78%,https://yugioh-fm-db.pages.dev/cards/493
12,Bandit Keith,498,Morinphen,,1.12%,https://yugioh-fm-db.pages.dev/cards/498
12,Bandit Keith,31,Koumori Dragon,,0.98%,https://yugioh-fm-db.pages.dev/cards/31
12,Bandit Keith,36,The Snake Hair,,4.05%,https://yugioh-fm-db.pages.dev/cards/36
12,Bandit Keith,43,Karbonala Warrior,,0.98%,https://yugioh-fm-db.pages.dev/cards/43
12,Bandit Keith,51,Armored Lizard,,0.98%,https://yugioh-fm-db.pages.dev/cards/51
12,Bandit Keith,55,Giant Flea,,0.98%,https://yugioh-fm-db.pages.dev/cards/55
12,Bandit Keith,66,Kojikocy,,0.98%,https://yugioh-fm-db.pages.dev/cards/66
12,Bandit Keith,96,Armored Zombie,,0.05%,https://yugioh-fm-db.pages.dev/cards/96
12,Bandit Keith,125,Faith Bird,,0.49%,https://yugioh-fm-db.pages.dev/cards/125
12,Bandit Keith,168,Darkfire Dragon,,1.07%,https://yugioh-fm-db.pages.dev/cards/168
12,Bandit Keith,230,Rare Fish,,0.98%,https://yugioh-fm-db.pages.dev/cards/230
12,Bandit Keith,275,Ground Attacker Bugroth,,0.20%,https://yugioh-fm-db.pages.dev/cards/275
12,Bandit Keith,353,Takriminos,,0.98%,https://yugioh-fm-db.pages.dev/cards/353
12,Bandit Keith,462,The Immortal of Thunder,,1.17%,https://yugioh-fm-db.pages.dev/cards/462
12,Bandit Keith,597,Pale Beast,,0.98%,https://yugioh-fm-db.pages.dev/cards/597
12,Bandit Keith,631,Maiden of the Moonlight,,1.17%,https://yugioh-fm-db.pages.dev/cards/631
12,Bandit Keith,405,Saber Slasher,,1.71%,https://yugioh-fm-db.pages.dev/cards/405
12,Bandit Keith,433,Ancient Elf,,0.78%,https://yugioh-fm-db.pages.dev/cards/433
12,Bandit Keith,7,Winged Dragon #1,,0.59%,https://yugioh-fm-db.pages.dev/cards/7
12,Bandit Keith,41,Celtic Guardian,,0.59%,https://yugioh-fm-db.pages.dev/cards/41
12,Bandit Keith,117,Spirit of the Books,,0.49%,https://yugioh-fm-db.pages.dev/cards/117
12,Bandit Keith,136,Witty Phantom,,0.98%,https://yugioh-fm-db.pages.dev/cards/136
12,Bandit Keith,149,Lord of the Lamp,,0.49%,https://yugioh-fm-db.pages.dev/cards/149
12,Bandit Keith,249,Water Omotics,,0.49%,https://yugioh-fm-db.pages.dev/cards/249
12,Bandit Keith,297,Cyber Soldier of Darkworld,,1.17%,https://yugioh-fm-db.pages.dev/cards/297
12,Bandit Keith,352,Kanan the Swordmistress,,1.17%,https://yugioh-fm-db.pages.dev/cards/352
12,Bandit Keith,460,Bolt Escargot,,0.98%,https://yugioh-fm-db.pages.dev/cards/460
12,Bandit Keith,511,Bean Soldier,,0.98%,https://yugioh-fm-db.pages.dev/cards/511
12,Bandit Keith,512,Cannon Soldier,,2.15%,https://yugioh-fm-db.pages.dev/cards/512
12,Bandit Keith,86,Barox,,0.88%,https://yugioh-fm-db.pages.dev/cards/86
12,Bandit Keith,95,Crass Clown,,2.54%,https://yugioh-fm-db.pages.dev/cards/95
12,Bandit Keith,98,Clown Zombie,,0.05%,https://yugioh-fm-db.pages.dev/cards/98
12,Bandit Keith,404,Tatsunootoshigo,,0.78%,https://yugioh-fm-db.pages.dev/cards/404
12,Bandit Keith,643,Disk Magician,,0.05%,https://yugioh-fm-db.pages.dev/cards/643
12,Bandit Keith,6,Feral Imp,,0.98%,https://yugioh-fm-db.pages.dev/cards/6
12,Bandit Keith,62,Harpie Lady,,0.98%,https://yugioh-fm-db.pages.dev/cards/62
12,Bandit Keith,91,Mystic Horseman,,0.98%,https://yugioh-fm-db.pages.dev/cards/91
12,Bandit Keith,163,Lisark,,0.49%,https://yugioh-fm-db.pages.dev/cards/163
12,Bandit Keith,351,Yaranzo,,2.64%,https://yugioh-fm-db.pages.dev/cards/351
12,Bandit Keith,470,Magical Ghost,,2.15%,https://yugioh-fm-db.pages.dev/cards/470
12,Bandit Keith,514,Brave Scizzar,,0.05%,https://yugioh-fm-db.pages.dev/cards/514
12,Bandit Keith,517,Sand Stone,,0.98%,https://yugioh-fm-db.pages.dev/cards/517
12,Bandit Keith,587,Mon Larvas,,0.98%,https://yugioh-fm-db.pages.dev/cards/587
12,Bandit Keith,595,Fiend Refrection #1,,0.98%,https://yugioh-fm-db.pages.dev/cards/595
12,Bandit Keith,626,Amazon of the Seas,,0.98%,https://yugioh-fm-db.pages.dev/cards/626
12,Bandit Keith,13,Tyhone,,0.59%,https://yugioh-fm-db.pages.dev/cards/13
12,Bandit Keith,27,Beaver Warrior,,0.98%,https://yugioh-fm-db.pages.dev/cards/27
12,Bandit Keith,30,Zombie Warrior,,0.05%,https://yugioh-fm-db.pages.dev/cards/30
12,Bandit Keith,46,Griffore,,0.98%,https://yugioh-fm-db.pages.dev/cards/46
12,Bandit Keith,49,Big Insect,,0.98%,https://yugioh-fm-db.pages.dev/cards/49
12,Bandit Keith,54,Gokibore,,0.59%,https://yugioh-fm-db.pages.dev/cards/54
12,Bandit Keith,70,Fiend Kraken,,0.59%,https://yugioh-fm-db.pages.dev/cards/70
12,Bandit Keith,71,Jellyfish,,0.98%,https://yugioh-fm-db.pages.dev/cards/71
12,Bandit Keith,128,LaMoon,,0.98%,https://yugioh-fm-db.pages.dev/cards/128
12,Bandit Keith,132,The 13th Grave,,0.05%,https://yugioh-fm-db.pages.dev/cards/132
12,Bandit Keith,216,Dryad,,0.49%,https://yugioh-fm-db.pages.dev/cards/216
12,Bandit Keith,241,Dark Assailant,,0.05%,https://yugioh-fm-db.pages.dev/cards/241
12,Bandit Keith,287,Ogre of the Black Shadow,,0.49%,https://yugioh-fm-db.pages.dev/cards/287
12,Bandit Keith,412,Giga-tech Wolf,,1.17%,https://yugioh-fm-db.pages.dev/cards/412
12,Bandit Keith,283,Holograh,,0.05%,https://yugioh-fm-db.pages.dev/cards/283
12,Bandit Keith,359,Three-legged Zombies,,0.05%,https://yugioh-fm-db.pages.dev/cards/359
12,Bandit Keith,384,Dark Rabbit,,0.49%,https://yugioh-fm-db.pages.dev/cards/384
12,Bandit Keith,539,Corroding Shark,,0.05%,https://yugioh-fm-db.pages.dev/cards/539
12,Bandit Keith,580,Patrol Robo,,0.05%,https://yugioh-fm-db.pages.dev/cards/580
12,Bandit Keith,215,Flame Ghost,,0.05%,https://yugioh-fm-db.pages.dev/cards/215
12,Bandit Keith,228,Wood Remains,,0.05%,https://yugioh-fm-db.pages.dev/cards/228
12,Bandit Keith,406,Yaiba Robo,,0.05%,https://yugioh-fm-db.pages.dev/cards/406
12,Bandit Keith,83,Castle of Dark Illusions,,1.17%,https://yugioh-fm-db.pages.dev/cards/83
12,Bandit Keith,139,Blue-eyed Silver Zombie,,0.05%,https://yugioh-fm-db.pages.dev/cards/139
12,Bandit Keith,146,Temple of Skulls,,0.05%,https://yugioh-fm-db.pages.dev/cards/146
12,Bandit Keith,153,Dokuroizo the Grim Reaper,,0.05%,https://yugioh-fm-db.pages.dev/cards/153
12,Bandit Keith,414,Shovel Crusher,,0.05%,https://yugioh-fm-db.pages.dev/cards/414
12,Bandit Keith,418,Golgoil,,0.20%,https://yugioh-fm-db.pages.dev/cards/418
12,Bandit Keith,497,Yado Karu,,0.49%,https://yugioh-fm-db.pages.dev/cards/497
12,Bandit Keith,544,Dharma Cannon,,0.05%,https://yugioh-fm-db.pages.dev/cards/544
12,Bandit Keith,416,Blocker,,1.71%,https://yugioh-fm-db.pages.dev/cards/416
12,Bandit Keith,2,Mystical Elf,,1.22%,https://yugioh-fm-db.pages.dev/cards/2
12,Bandit Keith,170,Spirit of the Harp,,1.17%,https://yugioh-fm-db.pages.dev/cards/170
12,Bandit Keith,417,Blast Juggler,,0.05%,https://yugioh-fm-db.pages.dev/cards/417
12,Bandit Keith,556,The Wandering Doomed,,0.05%,https://yugioh-fm-db.pages.dev/cards/556
12,Bandit Keith,585,Mechanical Snail,,0.05%,https://yugioh-fm-db.pages.dev/cards/585
12,Bandit Keith,421,Cyber Commander,,0.05%,https://yugioh-fm-db.pages.dev/cards/421
12,Bandit Keith,108,Graveyard and the Hand of Invitation,,0.05%,https://yugioh-fm-db.pages.dev/cards/108
12,Bandit Keith,154,Fire Reaper,,0.05%,https://yugioh-fm-db.pages.dev/cards/154
12,Bandit Keith,420,Cyber-Stein,,0.05%,https://yugioh-fm-db.pages.dev/cards/420
12,Bandit Keith,135,Fiend's Hand,,0.05%,https://yugioh-fm-db.pages.dev/cards/135
12,Bandit Keith,203,Phantom Ghost,,0.05%,https://yugioh-fm-db.pages.dev/cards/203
12,Bandit Keith,9,Shadow Specter,,0.05%,https://yugioh-fm-db.pages.dev/cards/9
12,Bandit Keith,197,Mech Mole Zombie,,0.05%,https://yugioh-fm-db.pages.dev/cards/197
12,Bandit Keith,422,Jinzo #7,,0.05%,https://yugioh-fm-db.pages.dev/cards/422
12,Bandit Keith,410,Mechanical Spider,,0.05%,https://yugioh-fm-db.pages.dev/cards/410
12,Bandit Keith,548,Bone Mouse,,0.05%,https://yugioh-fm-db.pages.dev/cards/548
12,Bandit Keith,24,Skull Servant,,0.05%,https://yugioh-fm-db.pages.dev/cards/24
12,Bandit Keith,411,Bat,,0.05%,https://yugioh-fm-db.pages.dev/cards/411
12,Bandit Keith,394,Steel Scorpion,,0.05%,https://yugioh-fm-db.pages.dev/cards/394
12,Bandit Keith,325,Machine Conversion Factory,,3.91%,https://yugioh-fm-db.pages.dev/cards/325
12,Bandit Keith,658,Metalmorph,,3.13%,https://yugioh-fm-db.pages.dev/cards/658
13,Shadi,97,Dragon Zombie,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/97
13,Shadi,97,Dragon Zombie,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/97
13,Shadi,97,Dragon Zombie,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/97
13,Shadi,96,Armored Zombie,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/96
13,Shadi,96,Armored Zombie,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/96
13,Shadi,96,Armored Zombie,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/96
13,Shadi,230,Rare Fish,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/230
13,Shadi,98,Clown Zombie,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/98
13,Shadi,98,Clown Zombie,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/98
13,Shadi,98,Clown Zombie,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/98
13,Shadi,77,Grappler,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/77
13,Shadi,70,Fiend Kraken,S/A POW,2.64%,https://yugioh-fm-db.pages.dev/cards/70
13,Shadi,71,Jellyfish,S/A POW,2.64%,https://yugioh-fm-db.pages.dev/cards/71
13,Shadi,251,Enchanting Mermaid,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/251
13,Shadi,432,Waterdragon Fairy,S/A POW,0.98%,https://yugioh-fm-db.pages.dev/cards/432
13,Shadi,432,Waterdragon Fairy,B/C/D,1.07%,https://yugioh-fm-db.pages.dev/cards/432
13,Shadi,432,Waterdragon Fairy,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/432
13,Shadi,446,Aqua Snake,S/A POW,0.98%,https://yugioh-fm-db.pages.dev/cards/446
13,Shadi,446,Aqua Snake,B/C/D,1.07%,https://yugioh-fm-db.pages.dev/cards/446
13,Shadi,446,Aqua Snake,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/446
13,Shadi,5,Ryu-kishin,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/5
13,Shadi,5,Ryu-kishin,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/5
13,Shadi,5,Ryu-kishin,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/5
13,Shadi,45,Oscillo Hero #2,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/45
13,Shadi,45,Oscillo Hero #2,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/45
13,Shadi,45,Oscillo Hero #2,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/45
13,Shadi,48,Sangan,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/48
13,Shadi,48,Sangan,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/48
13,Shadi,48,Sangan,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/48
13,Shadi,140,Toad Master,S/A POW,1.56%,https://yugioh-fm-db.pages.dev/cards/140
13,Shadi,160,M-warrior #1,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/160
13,Shadi,160,M-warrior #1,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/160
13,Shadi,160,M-warrior #1,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/160
13,Shadi,193,Turtle Tiger,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/193
13,Shadi,196,Arma Knight,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/196
13,Shadi,258,Beastking of the Swamps,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/258
13,Shadi,267,Unknown Warrior of Fiend,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/267
13,Shadi,267,Unknown Warrior of Fiend,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/267
13,Shadi,267,Unknown Warrior of Fiend,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/267
13,Shadi,270,Wetha,S/A POW,0.98%,https://yugioh-fm-db.pages.dev/cards/270
13,Shadi,270,Wetha,B/C/D,1.37%,https://yugioh-fm-db.pages.dev/cards/270
13,Shadi,270,Wetha,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/270
13,Shadi,605,Liquid Beast,S/A POW,0.98%,https://yugioh-fm-db.pages.dev/cards/605
13,Shadi,605,Liquid Beast,B/C/D,1.07%,https://yugioh-fm-db.pages.dev/cards/605
13,Shadi,605,Liquid Beast,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/605
13,Shadi,122,Yamatano Dragon Scroll,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/122
13,Shadi,122,Yamatano Dragon Scroll,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/122
13,Shadi,122,Yamatano Dragon Scroll,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/122
13,Shadi,139,Blue-eyed Silver Zombie,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/139
13,Shadi,139,Blue-eyed Silver Zombie,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/139
13,Shadi,139,Blue-eyed Silver Zombie,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/139
13,Shadi,189,Fusionist,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/189
13,Shadi,189,Fusionist,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/189
13,Shadi,189,Fusionist,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/189
13,Shadi,195,Doron,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/195
13,Shadi,195,Doron,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/195
13,Shadi,195,Doron,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/195
13,Shadi,199,Penguin Knight,S/A POW,0.98%,https://yugioh-fm-db.pages.dev/cards/199
13,Shadi,199,Penguin Knight,B/C/D,0.98%,https://yugioh-fm-db.pages.dev/cards/199
13,Shadi,199,Penguin Knight,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/199
13,Shadi,205,Dorover,S/A POW,0.98%,https://yugioh-fm-db.pages.dev/cards/205
13,Shadi,205,Dorover,B/C/D,0.98%,https://yugioh-fm-db.pages.dev/cards/205
13,Shadi,205,Dorover,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/205
13,Shadi,206,Twin Long Rods #1,S/A POW,1.56%,https://yugioh-fm-db.pages.dev/cards/206
13,Shadi,206,Twin Long Rods #1,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/206
13,Shadi,206,Twin Long Rods #1,S/A TEC,1.46%,https://yugioh-fm-db.pages.dev/cards/206
13,Shadi,218,Two-mouth Darkruler,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/218
13,Shadi,218,Two-mouth Darkruler,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/218
13,Shadi,218,Two-mouth Darkruler,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/218
13,Shadi,239,Vishwar Randi,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/239
13,Shadi,239,Vishwar Randi,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/239
13,Shadi,239,Vishwar Randi,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/239
13,Shadi,243,Water Element,S/A POW,1.56%,https://yugioh-fm-db.pages.dev/cards/243
13,Shadi,243,Water Element,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/243
13,Shadi,243,Water Element,S/A TEC,1.46%,https://yugioh-fm-db.pages.dev/cards/243
13,Shadi,247,Root Water,S/A POW,0.98%,https://yugioh-fm-db.pages.dev/cards/247
13,Shadi,247,Root Water,B/C/D,1.07%,https://yugioh-fm-db.pages.dev/cards/247
13,Shadi,247,Root Water,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/247
13,Shadi,266,Princess of Tsurugi,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/266
13,Shadi,266,Princess of Tsurugi,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/266
13,Shadi,266,Princess of Tsurugi,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/266
13,Shadi,271,Megirus Light,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/271
13,Shadi,271,Megirus Light,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/271
13,Shadi,271,Megirus Light,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/271
13,Shadi,510,Laughing Flower,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/510
13,Shadi,510,Laughing Flower,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/510
13,Shadi,510,Laughing Flower,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/510
13,Shadi,540,Skelengel,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/540
13,Shadi,540,Skelengel,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/540
13,Shadi,540,Skelengel,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/540
13,Shadi,544,Dharma Cannon,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/544
13,Shadi,544,Dharma Cannon,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/544
13,Shadi,544,Dharma Cannon,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/544
13,Shadi,569,Drooling Lizard,S/A POW,0.98%,https://yugioh-fm-db.pages.dev/cards/569
13,Shadi,569,Drooling Lizard,B/C/D,1.07%,https://yugioh-fm-db.pages.dev/cards/569
13,Shadi,569,Drooling Lizard,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/569
13,Shadi,534,Minar,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/534
13,Shadi,534,Minar,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/534
13,Shadi,534,Minar,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/534
13,Shadi,606,Twin Long Rods #2,S/A POW,1.56%,https://yugioh-fm-db.pages.dev/cards/606
13,Shadi,606,Twin Long Rods #2,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/606
13,Shadi,606,Twin Long Rods #2,S/A TEC,1.46%,https://yugioh-fm-db.pages.dev/cards/606
13,Shadi,8,Mushroom Man,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/8
13,Shadi,8,Mushroom Man,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/8
13,Shadi,8,Mushroom Man,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/8
13,Shadi,107,Kageningen,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/107
13,Shadi,107,Kageningen,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/107
13,Shadi,107,Kageningen,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/107
13,Shadi,129,Nemuriko,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/129
13,Shadi,129,Nemuriko,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/129
13,Shadi,129,Nemuriko,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/129
13,Shadi,148,The Shadow Who Controls the Dark,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/148
13,Shadi,148,The Shadow Who Controls the Dark,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/148
13,Shadi,148,The Shadow Who Controls the Dark,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/148
13,Shadi,158,Man Eater,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/158
13,Shadi,158,Man Eater,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/158
13,Shadi,158,Man Eater,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/158
13,Shadi,176,Fire Eye,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/176
13,Shadi,176,Fire Eye,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/176
13,Shadi,176,Fire Eye,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/176
13,Shadi,177,Monsturtle,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/177
13,Shadi,177,Monsturtle,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/177
