duelist_id,duelist,position,card_id,card,rate,card_url
17,Kaiba,84,603,Fairy Dragon,0.05%,https://yugioh-fm-db.pages.dev/cards/603
17,Kaiba,85,5,Ryu-kishin,0.05%,https://yugioh-fm-db.pages.dev/cards/5
17,Kaiba,86,89,Catapult Turtle,0.78%,https://yugioh-fm-db.pages.dev/cards/89
17,Kaiba,87,122,Yamatano Dragon Scroll,0.05%,https://yugioh-fm-db.pages.dev/cards/122
17,Kaiba,88,298,Wicked Dragon with the Ersatz Head,0.05%,https://yugioh-fm-db.pages.dev/cards/298
17,Kaiba,89,296,One-eyed Shield Dragon,0.05%,https://yugioh-fm-db.pages.dev/cards/296
17,Kaiba,90,34,Saggi the Dark Clown,0.05%,https://yugioh-fm-db.pages.dev/cards/34
17,Kaiba,91,200,Petit Dragon,0.05%,https://yugioh-fm-db.pages.dev/cards/200
17,Kaiba,92,320,Stop Defense,1.56%,https://yugioh-fm-db.pages.dev/cards/320
17,Kaiba,93,336,Dark Hole,1.56%,https://yugioh-fm-db.pages.dev/cards/336
17,Kaiba,94,348,Swords of Revealing Light,1.56%,https://yugioh-fm-db.pages.dev/cards/348
17,Kaiba,95,362,Millennium Shield,0.78%,https://yugioh-fm-db.pages.dev/cards/362
17,Kaiba,96,366,Labyrinth Wall,0.78%,https://yugioh-fm-db.pages.dev/cards/366
17,Kaiba,97,661,Crush Card,3.13%,https://yugioh-fm-db.pages.dev/cards/661
17,Kaiba,98,669,Shadow Spell,1.56%,https://yugioh-fm-db.pages.dev/cards/669
17,Kaiba,99,675,Ultimate Dragon,2.20%,https://yugioh-fm-db.pages.dev/cards/675
20,Teana 2nd,1,90,Gyakutenno Megami,3.91%,https://yugioh-fm-db.pages.dev/cards/90
20,Teana 2nd,2,126,Orion the Battle King,2.34%,https://yugioh-fm-db.pages.dev/cards/126
20,Teana 2nd,3,582,Dark Witch,2.34%,https://yugioh-fm-db.pages.dev/cards/582
20,Teana 2nd,4,111,Doma The Angel of Silence,3.91%,https://yugioh-fm-db.pages.dev/cards/111
20,Teana 2nd,5,396,Ocubeam,3.91%,https://yugioh-fm-db.pages.dev/cards/396
20,Teana 2nd,6,633,Winged Egg of New Life,3.91%,https://yugioh-fm-db.pages.dev/cards/633
20,Teana 2nd,7,608,Shining Friendship,2.34%,https://yugioh-fm-db.pages.dev/cards/608
20,Teana 2nd,8,109,Goddess with the Third Eye,2.34%,https://yugioh-fm-db.pages.dev/cards/109
20,Teana 2nd,9,616,Hourglass of Courage,2.34%,https://yugioh-fm-db.pages.dev/cards/616
20,Teana 2nd,10,276,Ray & Temperature,2.34%,https://yugioh-fm-db.pages.dev/cards/276
20,Teana 2nd,11,584,Binding Chain,2.34%,https://yugioh-fm-db.pages.dev/cards/584
20,Teana 2nd,12,429,Goddess of Whim,2.34%,https://yugioh-fm-db.pages.dev/cards/429
20,Teana 2nd,13,540,Skelengel,2.34%,https://yugioh-fm-db.pages.dev/cards/540
20,Teana 2nd,14,592,Muse-A,2.34%,https://yugioh-fm-db.pages.dev/cards/592
20,Teana 2nd,15,170,Spirit of the Harp,2.34%,https://yugioh-fm-db.pages.dev/cards/170
20,Teana 2nd,16,198,Happy Lover,2.34%,https://yugioh-fm-db.pages.dev/cards/198
20,Teana 2nd,17,260,Lunar Queen Elzaim,2.34%,https://yugioh-fm-db.pages.dev/cards/260
20,Teana 2nd,18,134,Mystical Capture Chain,2.34%,https://yugioh-fm-db.pages.dev/cards/134
20,Teana 2nd,19,229,Hourglass of Life,2.34%,https://yugioh-fm-db.pages.dev/cards/229
20,Teana 2nd,20,601,Tenderness,2.34%,https://yugioh-fm-db.pages.dev/cards/601
20,Teana 2nd,21,130,Weather Control,2.34%,https://yugioh-fm-db.pages.dev/cards/130
20,Teana 2nd,22,208,Petit Angel,2.34%,https://yugioh-fm-db.pages.dev/cards/208
20,Teana 2nd,23,264,Wing Egg Elf,2.34%,https://yugioh-fm-db.pages.dev/cards/264
20,Teana 2nd,24,492,Hoshiningen,2.34%,https://yugioh-fm-db.pages.dev/cards/492
20,Teana 2nd,25,192,Key Mace,1.56%,https://yugioh-fm-db.pages.dev/cards/192
20,Teana 2nd,26,24,Skull Servant,1.56%,https://yugioh-fm-db.pages.dev/cards/24
20,Teana 2nd,27,58,Kuriboh,1.56%,https://yugioh-fm-db.pages.dev/cards/58
20,Teana 2nd,28,395,Dancing Elf,1.56%,https://yugioh-fm-db.pages.dev/cards/395
20,Teana 2nd,29,393,Zone Eater,1.56%,https://yugioh-fm-db.pages.dev/cards/393
20,Teana 2nd,30,399,Swordsman from a Foreign Land,1.56%,https://yugioh-fm-db.pages.dev/cards/399
20,Teana 2nd,31,312,Silver Bow and Arrow,3.91%,https://yugioh-fm-db.pages.dev/cards/312
20,Teana 2nd,32,320,Stop Defense,2.34%,https://yugioh-fm-db.pages.dev/cards/320
20,Teana 2nd,33,321,Malevolent Nuzzler,3.91%,https://yugioh-fm-db.pages.dev/cards/321
20,Teana 2nd,34,330,Forest,2.34%,https://yugioh-fm-db.pages.dev/cards/330
20,Teana 2nd,35,331,Wasteland,2.34%,https://yugioh-fm-db.pages.dev/cards/331
20,Teana 2nd,36,332,Mountain,2.34%,https://yugioh-fm-db.pages.dev/cards/332
20,Teana 2nd,37,333,Sogen,2.34%,https://yugioh-fm-db.pages.dev/cards/333
20,Teana 2nd,38,334,Umi,2.34%,https://yugioh-fm-db.pages.dev/cards/334
20,Teana 2nd,39,335,Yami,2.34%,https://yugioh-fm-db.pages.dev/cards/335
20,Teana 2nd,40,659,Winged Trumpeter,3.91%,https://yugioh-fm-db.pages.dev/cards/659
19,Jono 2nd,1,82,Red-eyes B. Dragon,3.52%,https://yugioh-fm-db.pages.dev/cards/82
19,Jono 2nd,2,473,Vermillion Sparrow,1.76%,https://yugioh-fm-db.pages.dev/cards/473
19,Jono 2nd,3,389,Giltia the D. Knight,3.52%,https://yugioh-fm-db.pages.dev/cards/389
19,Jono 2nd,4,12,Swamp Battleguard,3.52%,https://yugioh-fm-db.pages.dev/cards/12
19,Jono 2nd,5,14,Battle Steer,3.52%,https://yugioh-fm-db.pages.dev/cards/14
19,Jono 2nd,6,15,Flame Swordsman,3.52%,https://yugioh-fm-db.pages.dev/cards/15
19,Jono 2nd,7,68,Garoozis,3.52%,https://yugioh-fm-db.pages.dev/cards/68
19,Jono 2nd,8,78,Axe Raider,3.52%,https://yugioh-fm-db.pages.dev/cards/78
19,Jono 2nd,9,43,Karbonala Warrior,3.52%,https://yugioh-fm-db.pages.dev/cards/43
19,Jono 2nd,10,51,Armored Lizard,3.52%,https://yugioh-fm-db.pages.dev/cards/51
19,Jono 2nd,11,64,Tiger Axe,3.52%,https://yugioh-fm-db.pages.dev/cards/64
19,Jono 2nd,12,291,Fireyarou,1.76%,https://yugioh-fm-db.pages.dev/cards/291
19,Jono 2nd,13,4,Baby Dragon,0.39%,https://yugioh-fm-db.pages.dev/cards/4
19,Jono 2nd,14,61,Wolf,3.52%,https://yugioh-fm-db.pages.dev/cards/61
19,Jono 2nd,15,133,Charubin the Fire Knight,1.76%,https://yugioh-fm-db.pages.dev/cards/133
19,Jono 2nd,16,28,Rock Ogre Grotto #1,1.95%,https://yugioh-fm-db.pages.dev/cards/28
19,Jono 2nd,17,176,Fire Eye,0.39%,https://yugioh-fm-db.pages.dev/cards/176
19,Jono 2nd,18,100,Battle Warrior,1.76%,https://yugioh-fm-db.pages.dev/cards/100
19,Jono 2nd,19,101,Wings of Wicked Flame,1.76%,https://yugioh-fm-db.pages.dev/cards/101
19,Jono 2nd,20,29,Mountain Warrior,1.76%,https://yugioh-fm-db.pages.dev/cards/29
19,Jono 2nd,21,210,Hinotama Soul,0.39%,https://yugioh-fm-db.pages.dev/cards/210
19,Jono 2nd,22,9,Shadow Specter,0.39%,https://yugioh-fm-db.pages.dev/cards/9
19,Jono 2nd,23,16,Time Wizard,1.76%,https://yugioh-fm-db.pages.dev/cards/16
19,Jono 2nd,24,167,Ancient Jar,0.39%,https://yugioh-fm-db.pages.dev/cards/167
19,Jono 2nd,25,192,Key Mace,0.39%,https://yugioh-fm-db.pages.dev/cards/192
19,Jono 2nd,26,289,Change Slime,0.39%,https://yugioh-fm-db.pages.dev/cards/289
19,Jono 2nd,27,387,Mystic Lamp,0.39%,https://yugioh-fm-db.pages.dev/cards/387
19,Jono 2nd,28,504,Fungi of the Musk,0.39%,https://yugioh-fm-db.pages.dev/cards/504
19,Jono 2nd,29,548,Bone Mouse,0.39%,https://yugioh-fm-db.pages.dev/cards/548
19,Jono 2nd,30,558,Pot the Trick,0.39%,https://yugioh-fm-db.pages.dev/cards/558
19,Jono 2nd,31,644,Flame Viper,0.39%,https://yugioh-fm-db.pages.dev/cards/644
19,Jono 2nd,32,547,Griggle,0.39%,https://yugioh-fm-db.pages.dev/cards/547
19,Jono 2nd,33,635,Queen's Double,0.39%,https://yugioh-fm-db.pages.dev/cards/635
19,Jono 2nd,34,123,Dark Plant,0.39%,https://yugioh-fm-db.pages.dev/cards/123
19,Jono 2nd,35,397,Leghul,0.39%,https://yugioh-fm-db.pages.dev/cards/397
19,Jono 2nd,36,411,Bat,0.39%,https://yugioh-fm-db.pages.dev/cards/411
19,Jono 2nd,37,428,Magician of Faith,0.39%,https://yugioh-fm-db.pages.dev/cards/428
19,Jono 2nd,38,469,Armed Ninja,0.39%,https://yugioh-fm-db.pages.dev/cards/469
19,Jono 2nd,39,484,Ameba,0.39%,https://yugioh-fm-db.pages.dev/cards/484
19,Jono 2nd,40,402,Monster Eye,0.39%,https://yugioh-fm-db.pages.dev/cards/402
19,Jono 2nd,41,40,Dragon Piper,1.76%,https://yugioh-fm-db.pages.dev/cards/40
19,Jono 2nd,42,324,Invigoration,3.91%,https://yugioh-fm-db.pages.dev/cards/324
19,Jono 2nd,43,330,Forest,3.42%,https://yugioh-fm-db.pages.dev/cards/330
19,Jono 2nd,44,331,Wasteland,3.42%,https://yugioh-fm-db.pages.dev/cards/331
19,Jono 2nd,45,332,Mountain,3.42%,https://yugioh-fm-db.pages.dev/cards/332
19,Jono 2nd,46,333,Sogen,3.42%,https://yugioh-fm-db.pages.dev/cards/333
19,Jono 2nd,47,334,Umi,3.42%,https://yugioh-fm-db.pages.dev/cards/334
19,Jono 2nd,48,335,Yami,3.42%,https://yugioh-fm-db.pages.dev/cards/335
19,Jono 2nd,49,347,Tremendous Fire,4.88%,https://yugioh-fm-db.pages.dev/cards/347
19,Jono 2nd,50,651,Kunai with Chain,3.91%,https://yugioh-fm-db.pages.dev/cards/651
19,Jono 2nd,51,654,Salamandra,3.91%,https://yugioh-fm-db.pages.dev/cards/654
16,Isis,1,217,B. Skull Dragon,0.49%,https://yugioh-fm-db.pages.dev/cards/217
16,Isis,2,613,Twin-headed Thunder Dragon,0.59%,https://yugioh-fm-db.pages.dev/cards/613
16,Isis,3,442,Aqua Dragon,3.91%,https://yugioh-fm-db.pages.dev/cards/442
16,Isis,4,223,Roaring Ocean Snake,3.91%,https://yugioh-fm-db.pages.dev/cards/223
16,Isis,5,565,Man-eating Black Shark,0.59%,https://yugioh-fm-db.pages.dev/cards/565
16,Isis,6,383,Parrot Dragon,0.49%,https://yugioh-fm-db.pages.dev/cards/383
16,Isis,7,443,Sea King Dragon,3.91%,https://yugioh-fm-db.pages.dev/cards/443
16,Isis,8,639,Amphibious Bugroth,0.59%,https://yugioh-fm-db.pages.dev/cards/639
16,Isis,9,73,Kairyu-shin,0.49%,https://yugioh-fm-db.pages.dev/cards/73
16,Isis,10,440,7 Colored Fish,0.49%,https://yugioh-fm-db.pages.dev/cards/440
16,Isis,11,447,Giant Red Seasnake,0.49%,https://yugioh-fm-db.pages.dev/cards/447
16,Isis,12,150,Akihiron,0.49%,https://yugioh-fm-db.pages.dev/cards/150
16,Isis,13,617,Marine Beast,0.59%,https://yugioh-fm-db.pages.dev/cards/617
16,Isis,14,439,Bottom Dweller,0.49%,https://yugioh-fm-db.pages.dev/cards/439
16,Isis,15,624,High Tide Gyojin,0.59%,https://yugioh-fm-db.pages.dev/cards/624
16,Isis,16,60,Great White,0.49%,https://yugioh-fm-db.pages.dev/cards/60
16,Isis,17,94,Crawling Dragon,0.49%,https://yugioh-fm-db.pages.dev/cards/94
16,Isis,18,131,Octoberser,0.49%,https://yugioh-fm-db.pages.dev/cards/131
16,Isis,19,357,Yamadron,0.49%,https://yugioh-fm-db.pages.dev/cards/357
16,Isis,20,448,Spike Seadra,0.49%,https://yugioh-fm-db.pages.dev/cards/448
16,Isis,21,507,Crazy Fish,0.59%,https://yugioh-fm-db.pages.dev/cards/507
16,Isis,22,519,Fire Kraken,0.59%,https://yugioh-fm-db.pages.dev/cards/519
16,Isis,23,625,Fairy of the Fountain,0.59%,https://yugioh-fm-db.pages.dev/cards/625
16,Isis,24,494,Rainbow Marine Mermaid,0.49%,https://yugioh-fm-db.pages.dev/cards/494
16,Isis,25,599,Violent Rain,0.59%,https://yugioh-fm-db.pages.dev/cards/599
16,Isis,26,10,Blackland Fire Dragon,0.49%,https://yugioh-fm-db.pages.dev/cards/10
16,Isis,27,31,Koumori Dragon,0.49%,https://yugioh-fm-db.pages.dev/cards/31
16,Isis,28,168,Darkfire Dragon,0.49%,https://yugioh-fm-db.pages.dev/cards/168
16,Isis,29,230,Rare Fish,0.49%,https://yugioh-fm-db.pages.dev/cards/230
16,Isis,30,353,Takriminos,0.49%,https://yugioh-fm-db.pages.dev/cards/353
16,Isis,31,647,Hyosube,0.59%,https://yugioh-fm-db.pages.dev/cards/647
16,Isis,32,7,Winged Dragon #1,0.49%,https://yugioh-fm-db.pages.dev/cards/7
16,Isis,33,249,Water Omotics,0.49%,https://yugioh-fm-db.pages.dev/cards/249
16,Isis,34,430,Water Magician,0.49%,https://yugioh-fm-db.pages.dev/cards/430
16,Isis,35,542,Misairuzame,0.59%,https://yugioh-fm-db.pages.dev/cards/542
16,Isis,36,593,Giant Turtle Who Feeds on Flames,0.59%,https://yugioh-fm-db.pages.dev/cards/593
16,Isis,37,543,Tongyo,0.59%,https://yugioh-fm-db.pages.dev/cards/543
16,Isis,38,550,Behegon,0.59%,https://yugioh-fm-db.pages.dev/cards/550
16,Isis,39,445,Guardian of the Sea,0.49%,https://yugioh-fm-db.pages.dev/cards/445
16,Isis,40,626,Amazon of the Seas,0.59%,https://yugioh-fm-db.pages.dev/cards/626
16,Isis,41,646,Gruesome Goo,0.59%,https://yugioh-fm-db.pages.dev/cards/646
16,Isis,42,435,Water Girl,0.49%,https://yugioh-fm-db.pages.dev/cards/435
16,Isis,43,449,"30,000-Year White Turtle",3.91%,https://yugioh-fm-db.pages.dev/cards/449
16,Isis,44,546,Wow Warrior,0.59%,https://yugioh-fm-db.pages.dev/cards/546
16,Isis,45,4,Baby Dragon,0.49%,https://yugioh-fm-db.pages.dev/cards/4
16,Isis,46,70,Fiend Kraken,0.49%,https://yugioh-fm-db.pages.dev/cards/70
16,Isis,47,71,Jellyfish,0.49%,https://yugioh-fm-db.pages.dev/cards/71
16,Isis,48,251,Enchanting Mermaid,0.49%,https://yugioh-fm-db.pages.dev/cards/251
16,Isis,49,361,Flying Penguin,0.49%,https://yugioh-fm-db.pages.dev/cards/361
16,Isis,50,450,Kappa Avenger,0.49%,https://yugioh-fm-db.pages.dev/cards/450
16,Isis,51,561,Lesser Dragon,0.49%,https://yugioh-fm-db.pages.dev/cards/561
16,Isis,52,431,Ice Water,0.49%,https://yugioh-fm-db.pages.dev/cards/431
16,Isis,53,634,Night Lizard,0.59%,https://yugioh-fm-db.pages.dev/cards/634
16,Isis,54,432,Waterdragon Fairy,0.49%,https://yugioh-fm-db.pages.dev/cards/432
16,Isis,55,474,Sea Kamen,0.49%,https://yugioh-fm-db.pages.dev/cards/474
16,Isis,56,603,Fairy Dragon,0.49%,https://yugioh-fm-db.pages.dev/cards/603
16,Isis,57,446,Aqua Snake,0.49%,https://yugioh-fm-db.pages.dev/cards/446
16,Isis,58,89,Catapult Turtle,3.91%,https://yugioh-fm-db.pages.dev/cards/89
16,Isis,59,140,Toad Master,0.49%,https://yugioh-fm-db.pages.dev/cards/140
16,Isis,60,193,Turtle Tiger,0.49%,https://yugioh-fm-db.pages.dev/cards/193
16,Isis,61,196,Arma Knight,0.49%,https://yugioh-fm-db.pages.dev/cards/196
16,Isis,62,258,Beastking of the Swamps,0.49%,https://yugioh-fm-db.pages.dev/cards/258
16,Isis,63,270,Wetha,0.49%,https://yugioh-fm-db.pages.dev/cards/270
16,Isis,64,583,Weather Report,0.59%,https://yugioh-fm-db.pages.dev/cards/583
16,Isis,65,605,Liquid Beast,0.59%,https://yugioh-fm-db.pages.dev/cards/605
16,Isis,66,122,Yamatano Dragon Scroll,0.49%,https://yugioh-fm-db.pages.dev/cards/122
16,Isis,67,199,Penguin Knight,0.49%,https://yugioh-fm-db.pages.dev/cards/199
16,Isis,68,205,Dorover,0.49%,https://yugioh-fm-db.pages.dev/cards/205
16,Isis,69,206,Twin Long Rods #1,0.49%,https://yugioh-fm-db.pages.dev/cards/206
16,Isis,70,243,Water Element,0.49%,https://yugioh-fm-db.pages.dev/cards/243
16,Isis,71,247,Root Water,0.49%,https://yugioh-fm-db.pages.dev/cards/247
16,Isis,72,298,Wicked Dragon with the Ersatz Head,0.49%,https://yugioh-fm-db.pages.dev/cards/298
16,Isis,73,497,Yado Karu,0.59%,https://yugioh-fm-db.pages.dev/cards/497
16,Isis,74,606,Twin Long Rods #2,0.59%,https://yugioh-fm-db.pages.dev/cards/606
16,Isis,75,615,Armored Starfish,0.59%,https://yugioh-fm-db.pages.dev/cards/615
16,Isis,76,177,Monsturtle,0.49%,https://yugioh-fm-db.pages.dev/cards/177
16,Isis,77,265,The Furious Sea King,0.49%,https://yugioh-fm-db.pages.dev/cards/265
16,Isis,78,602,Penguin Soldier,0.59%,https://yugioh-fm-db.pages.dev/cards/602
16,Isis,79,296,One-eyed Shield Dragon,0.49%,https://yugioh-fm-db.pages.dev/cards/296
16,Isis,80,503,Turtle Raccoon,0.49%,https://yugioh-fm-db.pages.dev/cards/503
16,Isis,81,549,Frog The Jam,0.59%,https://yugioh-fm-db.pages.dev/cards/549
16,Isis,82,451,Kanikabuto,3.91%,https://yugioh-fm-db.pages.dev/cards/451
16,Isis,83,200,Petit Dragon,0.49%,https://yugioh-fm-db.pages.dev/cards/200
16,Isis,84,227,Hitodenchak,0.49%,https://yugioh-fm-db.pages.dev/cards/227
16,Isis,85,452,Zarigun,0.49%,https://yugioh-fm-db.pages.dev/cards/452
16,Isis,86,524,Star Boy,0.39%,https://yugioh-fm-db.pages.dev/cards/524
16,Isis,87,152,The Melting Red Shadow,0.49%,https://yugioh-fm-db.pages.dev/cards/152
16,Isis,88,436,White Dolphin,0.49%,https://yugioh-fm-db.pages.dev/cards/436
16,Isis,89,444,Turu-Purun,0.49%,https://yugioh-fm-db.pages.dev/cards/444
16,Isis,90,289,Change Slime,0.49%,https://yugioh-fm-db.pages.dev/cards/289
16,Isis,91,292,Psychic Kappa,0.49%,https://yugioh-fm-db.pages.dev/cards/292
16,Isis,92,398,Ooguchi,0.49%,https://yugioh-fm-db.pages.dev/cards/398
16,Isis,93,484,Ameba,0.49%,https://yugioh-fm-db.pages.dev/cards/484
16,Isis,94,393,Zone Eater,0.49%,https://yugioh-fm-db.pages.dev/cards/393
16,Isis,95,334,Umi,3.91%,https://yugioh-fm-db.pages.dev/cards/334
16,Isis,96,341,Soul of the Pure,3.91%,https://yugioh-fm-db.pages.dev/cards/341
16,Isis,97,348,Swords of Revealing Light,7.81%,https://yugioh-fm-db.pages.dev/cards/348
16,Isis,98,349,Spellbinding Circle,3.91%,https://yugioh-fm-db.pages.dev/cards/349
16,Isis,99,664,Eternal Draught,3.91%,https://yugioh-fm-db.pages.dev/cards/664
16,Isis,100,672,Harpie's Feather Duster,3.91%,https://yugioh-fm-db.pages.dev/cards/672
16,Isis,101,692,Turtle Oath,3.91%,https://yugioh-fm-db.pages.dev/cards/692
15,Pegasus,1,713,Meteor B. Dragon,0.39%,https://yugioh-fm-db.pages.dev/cards/713
15,Pegasus,2,385,Bickuribox,2.34%,https://yugioh-fm-db.pages.dev/cards/385
15,Pegasus,3,565,Man-eating Black Shark,1.17%,https://yugioh-fm-db.pages.dev/cards/565
15,Pegasus,4,383,Parrot Dragon,2.34%,https://yugioh-fm-db.pages.dev/cards/383
15,Pegasus,5,473,Vermillion Sparrow,1.17%,https://yugioh-fm-db.pages.dev/cards/473
15,Pegasus,6,482,Pragtical,1.17%,https://yugioh-fm-db.pages.dev/cards/482
15,Pegasus,7,577,Crow Goblin,3.13%,https://yugioh-fm-db.pages.dev/cards/577
15,Pegasus,8,14,Battle Steer,0.39%,https://yugioh-fm-db.pages.dev/cards/14
15,Pegasus,9,15,Flame Swordsman,1.56%,https://yugioh-fm-db.pages.dev/cards/15
15,Pegasus,10,68,Garoozis,0.39%,https://yugioh-fm-db.pages.dev/cards/68
15,Pegasus,11,376,Monster Tamer,1.56%,https://yugioh-fm-db.pages.dev/cards/376
15,Pegasus,12,382,Rude Kaiser,2.34%,https://yugioh-fm-db.pages.dev/cards/382
15,Pegasus,13,464,Wing Eagle,0.39%,https://yugioh-fm-db.pages.dev/cards/464
15,Pegasus,14,487,Flower Wolf,0.39%,https://yugioh-fm-db.pages.dev/cards/487
15,Pegasus,15,712,Meteor Dragon,2.34%,https://yugioh-fm-db.pages.dev/cards/712
15,Pegasus,16,403,Leogun,0.39%,https://yugioh-fm-db.pages.dev/cards/403
15,Pegasus,17,26,Battle Ox,0.39%,https://yugioh-fm-db.pages.dev/cards/26
15,Pegasus,18,491,Peacock,0.39%,https://yugioh-fm-db.pages.dev/cards/491
15,Pegasus,19,423,Dice Armadillo,1.56%,https://yugioh-fm-db.pages.dev/cards/423
15,Pegasus,20,44,Rogue Doll,0.39%,https://yugioh-fm-db.pages.dev/cards/44
15,Pegasus,21,94,Crawling Dragon,0.39%,https://yugioh-fm-db.pages.dev/cards/94
15,Pegasus,22,357,Yamadron,2.34%,https://yugioh-fm-db.pages.dev/cards/357
15,Pegasus,23,528,Togex,2.34%,https://yugioh-fm-db.pages.dev/cards/528
15,Pegasus,24,636,Blue-winged Crown,0.39%,https://yugioh-fm-db.pages.dev/cards/636
15,Pegasus,25,466,Skull Red Bird,0.39%,https://yugioh-fm-db.pages.dev/cards/466
15,Pegasus,26,10,Blackland Fire Dragon,0.39%,https://yugioh-fm-db.pages.dev/cards/10
15,Pegasus,27,31,Koumori Dragon,0.39%,https://yugioh-fm-db.pages.dev/cards/31
15,Pegasus,28,125,Faith Bird,0.39%,https://yugioh-fm-db.pages.dev/cards/125
15,Pegasus,29,168,Darkfire Dragon,0.39%,https://yugioh-fm-db.pages.dev/cards/168
15,Pegasus,30,597,Pale Beast,0.39%,https://yugioh-fm-db.pages.dev/cards/597
15,Pegasus,31,581,Takuhee,0.39%,https://yugioh-fm-db.pages.dev/cards/581
15,Pegasus,32,7,Winged Dragon #1,0.39%,https://yugioh-fm-db.pages.dev/cards/7
15,Pegasus,33,23,The Wicked Worm Beast,0.39%,https://yugioh-fm-db.pages.dev/cards/23
15,Pegasus,34,117,Spirit of the Books,0.39%,https://yugioh-fm-db.pages.dev/cards/117
15,Pegasus,35,404,Tatsunootoshigo,0.39%,https://yugioh-fm-db.pages.dev/cards/404
15,Pegasus,36,62,Harpie Lady,0.39%,https://yugioh-fm-db.pages.dev/cards/62
15,Pegasus,37,64,Tiger Axe,0.39%,https://yugioh-fm-db.pages.dev/cards/64
15,Pegasus,38,91,Mystic Horseman,0.39%,https://yugioh-fm-db.pages.dev/cards/91
15,Pegasus,39,163,Lisark,0.39%,https://yugioh-fm-db.pages.dev/cards/163
15,Pegasus,40,272,Mavelus,0.39%,https://yugioh-fm-db.pages.dev/cards/272
15,Pegasus,41,587,Mon Larvas,0.39%,https://yugioh-fm-db.pages.dev/cards/587
15,Pegasus,42,595,Fiend Refrection #1,0.39%,https://yugioh-fm-db.pages.dev/cards/595
15,Pegasus,43,607,Great Bill,0.39%,https://yugioh-fm-db.pages.dev/cards/607
15,Pegasus,44,3,Hitotsu-me Giant,0.39%,https://yugioh-fm-db.pages.dev/cards/3
15,Pegasus,45,4,Baby Dragon,0.39%,https://yugioh-fm-db.pages.dev/cards/4
15,Pegasus,46,13,Tyhone,0.39%,https://yugioh-fm-db.pages.dev/cards/13
15,Pegasus,47,27,Beaver Warrior,0.39%,https://yugioh-fm-db.pages.dev/cards/27
15,Pegasus,48,42,Illusionist Faceless Mage,2.34%,https://yugioh-fm-db.pages.dev/cards/42
15,Pegasus,49,46,Griffore,0.39%,https://yugioh-fm-db.pages.dev/cards/46
15,Pegasus,50,47,Torike,0.39%,https://yugioh-fm-db.pages.dev/cards/47
15,Pegasus,51,61,Wolf,0.39%,https://yugioh-fm-db.pages.dev/cards/61
15,Pegasus,52,65,Silver Fang,0.39%,https://yugioh-fm-db.pages.dev/cards/65
15,Pegasus,53,201,Frenzied Panda,0.39%,https://yugioh-fm-db.pages.dev/cards/201
15,Pegasus,54,248,Master & Expert,0.39%,https://yugioh-fm-db.pages.dev/cards/248
15,Pegasus,55,287,Ogre of the Black Shadow,0.39%,https://yugioh-fm-db.pages.dev/cards/287
15,Pegasus,56,468,Queen Bird,0.39%,https://yugioh-fm-db.pages.dev/cards/468
15,Pegasus,57,552,Winged Dragon #2,0.39%,https://yugioh-fm-db.pages.dev/cards/552
15,Pegasus,58,561,Lesser Dragon,0.39%,https://yugioh-fm-db.pages.dev/cards/561
15,Pegasus,59,642,Mystical Sheep #1,0.39%,https://yugioh-fm-db.pages.dev/cards/642
15,Pegasus,60,186,Fiend Refrection #2,0.39%,https://yugioh-fm-db.pages.dev/cards/186
15,Pegasus,61,246,One Who Hunts Souls,0.39%,https://yugioh-fm-db.pages.dev/cards/246
15,Pegasus,62,252,Nekogal #1,0.39%,https://yugioh-fm-db.pages.dev/cards/252
15,Pegasus,63,384,Dark Rabbit,2.34%,https://yugioh-fm-db.pages.dev/cards/384
15,Pegasus,64,603,Fairy Dragon,0.39%,https://yugioh-fm-db.pages.dev/cards/603
15,Pegasus,65,219,Solitude,0.39%,https://yugioh-fm-db.pages.dev/cards/219
15,Pegasus,66,45,Oscillo Hero #2,0.39%,https://yugioh-fm-db.pages.dev/cards/45
15,Pegasus,67,496,Wilmee,0.39%,https://yugioh-fm-db.pages.dev/cards/496
15,Pegasus,68,629,Armored Rat,0.39%,https://yugioh-fm-db.pages.dev/cards/629
15,Pegasus,69,122,Yamatano Dragon Scroll,0.39%,https://yugioh-fm-db.pages.dev/cards/122
15,Pegasus,70,189,Fusionist,0.39%,https://yugioh-fm-db.pages.dev/cards/189
15,Pegasus,71,298,Wicked Dragon with the Ersatz Head,0.39%,https://yugioh-fm-db.pages.dev/cards/298
15,Pegasus,72,538,Niwatori,0.39%,https://yugioh-fm-db.pages.dev/cards/538
15,Pegasus,73,481,Burglar,0.39%,https://yugioh-fm-db.pages.dev/cards/481
15,Pegasus,74,113,Dark Gray,0.39%,https://yugioh-fm-db.pages.dev/cards/113
15,Pegasus,75,155,Larvas,0.39%,https://yugioh-fm-db.pages.dev/cards/155
15,Pegasus,76,188,Synchar,0.39%,https://yugioh-fm-db.pages.dev/cards/188
15,Pegasus,77,282,Mystical Sheep #2,0.39%,https://yugioh-fm-db.pages.dev/cards/282
15,Pegasus,78,300,Kurama,0.39%,https://yugioh-fm-db.pages.dev/cards/300
